colour	x	y	clickSelects	fill
#000000	0.0670995670995671	0.0648743646666776	South America	#000000
#000000	0.11038961038961	0.0677202597285326	South America	#000000
#000000	0.153679653679654	0.0710468165806311	South America	#000000
#000000	0.196969696969697	0.0748012881805842	South America	#000000
#000000	0.24025974025974	0.0788544268086319	South America	#000000
#000000	0.283549783549784	0.0831798589435798	South America	#000000
#000000	0.326839826839827	0.0877309506108658	South America	#000000
#000000	0.37012987012987	0.0925160854463662	South America	#000000
#000000	0.413419913419913	0.0973633989146161	South America	#000000
#000000	0.456709956709957	0.101916935809033	South America	#000000
#000000	0.5	0.106240621353173	South America	#000000
#000000	0.543290043290043	0.110437155086522	South America	#000000
#000000	0.586580086580087	0.114577273936787	South America	#000000
#FF0000	0.62987012987013	0.118507976549224	South America	#FF0000
#FF0000	0.673160173160173	0.122179135767656	South America	#FF0000
#FF0000	0.716450216450216	0.125544117617521	South America	#FF0000
#FF0000	0.75974025974026	0.128535503693647	South America	#FF0000
#FF0000	0.803030303030303	0.131103516158017	South America	#FF0000
#FF0000	0.846320346320346	0.133214271148966	South America	#FF0000
#FF0000	0.88961038961039	0.134845936281398	South America	#FF0000
#FF0000	0.932900432900433	0.13599536769186	South America	#FF0000
#000000	0.0670995670995671	0.0496640039598707	Central America	#000000
#000000	0.11038961038961	0.0501839640432844	Central America	#000000
#000000	0.153679653679654	0.050820421733563	Central America	#000000
#000000	0.196969696969697	0.0515833325983097	Central America	#000000
#000000	0.24025974025974	0.0523679011890703	Central America	#000000
#000000	0.283549783549784	0.0531219044406984	Central America	#000000
#000000	0.326839826839827	0.0539443740519833	Central America	#000000
#000000	0.37012987012987	0.054764049117976	Central America	#000000
#000000	0.413419913419913	0.0557603045146141	Central America	#000000
#000000	0.456709956709957	0.0567675634333399	Central America	#000000
#000000	0.5	0.057732904172684	Central America	#000000
#000000	0.543290043290043	0.0585971173042698	Central America	#000000
#000000	0.586580086580087	0.0593746995318001	Central America	#000000
#FF0000	0.62987012987013	0.060135339828497	Central America	#FF0000
#FF0000	0.673160173160173	0.0608834046713794	Central America	#FF0000
#FF0000	0.716450216450216	0.0615832636079728	Central America	#FF0000
#FF0000	0.75974025974026	0.0622123856168596	Central America	#FF0000
#FF0000	0.803030303030303	0.0627529554718027	Central America	#FF0000
#FF0000	0.846320346320346	0.0632023532865905	Central America	#FF0000
#FF0000	0.88961038961039	0.0635670414472112	Central America	#FF0000
#FF0000	0.932900432900433	0.0638555782486218	Central America	#FF0000
#000000	0.0670995670995671	0.0469232536646313	Isthmic Central America	#000000
#000000	0.11038961038961	0.0471859409220899	Isthmic Central America	#000000
#000000	0.153679653679654	0.0475083615851674	Isthmic Central America	#000000
#000000	0.196969696969697	0.0478840532678758	Isthmic Central America	#000000
#000000	0.24025974025974	0.0482868171081015	Isthmic Central America	#000000
#000000	0.283549783549784	0.0486434709510073	Isthmic Central America	#000000
#000000	0.326839826839827	0.0491180196734242	Isthmic Central America	#000000
#000000	0.37012987012987	0.0495822635100764	Isthmic Central America	#000000
#000000	0.413419913419913	0.0502169746095474	Isthmic Central America	#000000
#000000	0.456709956709957	0.0508525590044223	Isthmic Central America	#000000
#000000	0.5	0.0514518143104997	Isthmic Central America	#000000
#000000	0.543290043290043	0.0519850484840509	Isthmic Central America	#000000
#000000	0.586580086580087	0.0525429095879888	Isthmic Central America	#000000
#FF0000	0.62987012987013	0.0530834794429318	Isthmic Central America	#FF0000
#FF0000	0.673160173160173	0.0536055354353146	Isthmic Central America	#FF0000
#FF0000	0.716450216450216	0.0541033138154722	Isthmic Central America	#FF0000
#FF0000	0.75974025974026	0.05456423912959	Isthmic Central America	#FF0000
#FF0000	0.803030303030303	0.0549778318328226	Isthmic Central America	#FF0000
#FF0000	0.846320346320346	0.0553418213571203	Isthmic Central America	#FF0000
#FF0000	0.88961038961039	0.0556581289523713	Isthmic Central America	#FF0000
#FF0000	0.932900432900433	0.0559295491638677	Isthmic Central America	#FF0000
#000000	0.0670995670995671	0.0478969780398518	Greater Antilles	#000000
#000000	0.11038961038961	0.0481387062076195	Greater Antilles	#000000
#000000	0.153679653679654	0.0484396438037639	Greater Antilles	#000000
#000000	0.196969696969697	0.0488132395775032	Greater Antilles	#000000
#000000	0.24025974025974	0.0491779277381239	Greater Antilles	#000000
#000000	0.283549783549784	0.0495586845341742	Greater Antilles	#000000
#000000	0.326839826839827	0.0498982217871659	Greater Antilles	#000000
#000000	0.37012987012987	0.0502417761990149	Greater Antilles	#000000
#000000	0.413419913419913	0.0505926662922558	Greater Antilles	#000000
#000000	0.456709956709957	0.050951940021373	Greater Antilles	#000000
#000000	0.5	0.0513108644323287	Greater Antilles	#000000
#000000	0.543290043290043	0.0516306652091949	Greater Antilles	#000000
#000000	0.586580086580087	0.0518371122426497	Greater Antilles	#000000
#FF0000	0.62987012987013	0.0520463538213966	Greater Antilles	#FF0000
#FF0000	0.673160173160173	0.0522631057406161	Greater Antilles	#FF0000
#FF0000	0.716450216450216	0.0524569773202564	Greater Antilles	#FF0000
#FF0000	0.75974025974026	0.0526192356062797	Greater Antilles	#FF0000
#FF0000	0.803030303030303	0.0527423702582134	Greater Antilles	#FF0000
#FF0000	0.846320346320346	0.0528258572988152	Greater Antilles	#FF0000
#FF0000	0.88961038961039	0.0528738885460234	Greater Antilles	#FF0000
#FF0000	0.932900432900433	0.0528924024085837	Greater Antilles	#FF0000
#000000	0.0670995670995671	0.0454545454545455	Lesser Antilles	#000000
#000000	0.11038961038961	0.0454702647718136	Lesser Antilles	#000000
#000000	0.153679653679654	0.0454830148847089	Lesser Antilles	#000000
#000000	0.196969696969697	0.0454969876111694	Lesser Antilles	#000000
#000000	0.24025974025974	0.0455141042010836	Lesser Antilles	#000000
#000000	0.283549783549784	0.0455306968137555	Lesser Antilles	#000000
#000000	0.326839826839827	0.0455390804496319	Lesser Antilles	#000000
#000000	0.37012987012987	0.0455507826080426	Lesser Antilles	#000000
#000000	0.413419913419913	0.0455616114710495	Lesser Antilles	#000000
#000000	0.456709956709957	0.0455736629476218	Lesser Antilles	#000000
#000000	0.5	0.0455809986290135	Lesser Antilles	#000000
#000000	0.543290043290043	0.045592176810182	Lesser Antilles	#000000
#000000	0.586580086580087	0.0456054509003195	Lesser Antilles	#000000
#FF0000	0.62987012987013	0.0456162797633265	Lesser Antilles	#FF0000
#FF0000	0.673160173160173	0.0456255366946066	Lesser Antilles	#FF0000
#FF0000	0.716450216450216	0.0456335710123214	Lesser Antilles	#FF0000
#FF0000	0.75974025974026	0.0456396840801479	Lesser Antilles	#FF0000
#FF0000	0.803030303030303	0.0456435265799246	Lesser Antilles	#FF0000
#FF0000	0.846320346320346	0.0456456224888936	Lesser Antilles	#FF0000
#FF0000	0.88961038961039	0.0456457971479744	Lesser Antilles	#FF0000
#FF0000	0.932900432900433	0.0456445745344091	Lesser Antilles	#FF0000
#000000	0.0670995670995671	0.296389168028061	Asia	#000000
#000000	0.11038961038961	0.319132225569758	Asia	#000000
#000000	0.153679653679654	0.345769831294174	Asia	#000000
#000000	0.196969696969697	0.379235908439867	Asia	#000000
#000000	0.24025974025974	0.422364999228444	Asia	#000000
#000000	0.283549783549784	0.466813639372139	Asia	#000000
#000000	0.326839826839827	0.507141373164453	Asia	#000000
#000000	0.37012987012987	0.553041255610159	Asia	#000000
#000000	0.413419913419913	0.602402007741065	Asia	#000000
#000000	0.456709956709957	0.648107145311727	Asia	#000000
#000000	0.5	0.690433153646982	Asia	#000000
#000000	0.543290043290043	0.729865584991336	Asia	#000000
#000000	0.586580086580087	0.76811225583643	Asia	#000000
#FF0000	0.62987012987013	0.804634866895371	Asia	#FF0000
#FF0000	0.673160173160173	0.838788926160166	Asia	#FF0000
#FF0000	0.716450216450216	0.868901723614406	Asia	#FF0000
#FF0000	0.75974025974026	0.894356712703016	Asia	#FF0000
#FF0000	0.803030303030303	0.915343747846781	Asia	#FF0000
#FF0000	0.846320346320346	0.932256335954646	Asia	#FF0000
#FF0000	0.88961038961039	0.945330266785633	Asia	#FF0000
#FF0000	0.932900432900433	0.954545454545455	Asia	#FF0000
#000000	0.0670995670995671	0.140062129728207	Europe	#000000
#000000	0.11038961038961	0.145629737245499	Europe	#000000
#000000	0.153679653679654	0.150910729211268	Europe	#000000
#000000	0.196969696969697	0.156099326523318	Europe	#000000
#000000	0.24025974025974	0.160001734364672	Europe	#000000
#000000	0.283549783549784	0.163588707906179	Europe	#000000
#000000	0.326839826839827	0.166457832625775	Europe	#000000
#000000	0.37012987012987	0.168789531353881	Europe	#000000
#000000	0.413419913419913	0.171198254736601	Europe	#000000
#000000	0.456709956709957	0.172413183302347	Europe	#000000
#000000	0.5	0.172571599088594	Europe	#000000
#000000	0.543290043290043	0.172998989859206	Europe	#000000
#000000	0.586580086580087	0.173473713240704	Europe	#000000
#FF0000	0.62987012987013	0.173482795512903	Europe	#FF0000
#FF0000	0.673160173160173	0.173191638825281	Europe	#FF0000
#FF0000	0.716450216450216	0.172414405915913	Europe	#FF0000
#FF0000	0.75974025974026	0.171239299620579	Europe	#FF0000
#FF0000	0.803030303030303	0.16975819061576	Europe	#FF0000
#FF0000	0.846320346320346	0.168003565490475	Europe	#FF0000
#FF0000	0.88961038961039	0.165943286973865	Europe	#FF0000
#FF0000	0.932900432900433	0.163561461089581	Europe	#FF0000
#000000	0.0670995670995671	0.0985973653201645	Western Europe	#000000
#000000	0.11038961038961	0.100296099539607	Western Europe	#000000
#000000	0.153679653679654	0.102359871237832	Western Europe	#000000
#000000	0.196969696969697	0.104916880180115	Western Europe	#000000
#000000	0.24025974025974	0.106911137564199	Western Europe	#000000
#000000	0.283549783549784	0.108582799626125	Western Europe	#000000
#000000	0.326839826839827	0.109588137294962	Western Europe	#000000
#000000	0.37012987012987	0.110232105325713	Western Europe	#000000
#000000	0.413419913419913	0.111408958211854	Western Europe	#000000
#000000	0.456709956709957	0.112837669492447	Western Europe	#000000
#000000	0.5	0.113878462954678	Western Europe	#000000
#000000	0.543290043290043	0.115561303197772	Western Europe	#000000
#000000	0.586580086580087	0.117124676629628	Western Europe	#000000
#FF0000	0.62987012987013	0.118242669405554	Western Europe	#FF0000
#FF0000	0.673160173160173	0.119214647189967	Western Europe	#FF0000
#FF0000	0.716450216450216	0.119868920106483	Western Europe	#FF0000
#FF0000	0.75974025974026	0.120230289744569	Western Europe	#FF0000
#FF0000	0.803030303030303	0.12031360212609	Western Europe	#FF0000
#FF0000	0.846320346320346	0.120128463500488	Western Europe	#FF0000
#FF0000	0.88961038961039	0.119674873867762	Western Europe	#FF0000
#FF0000	0.932900432900433	0.118964186068161	Western Europe	#FF0000
#000000	0.0670995670995671	0.0867701510076213	Eastern Europe	#000000
#000000	0.11038961038961	0.0906388496463896	Eastern Europe	#000000
#000000	0.153679653679654	0.0938562445730149	Eastern Europe	#000000
#000000	0.196969696969697	0.0964876582837003	Eastern Europe	#000000
#000000	0.24025974025974	0.0983959834000517	Eastern Europe	#000000
#000000	0.283549783549784	0.100311294879633	Eastern Europe	#000000
#000000	0.326839826839827	0.102175081930392	Eastern Europe	#000000
#000000	0.37012987012987	0.103862812627747	Eastern Europe	#000000
#000000	0.413419913419913	0.105094683124326	Eastern Europe	#000000
#000000	0.456709956709957	0.104880900409479	Eastern Europe	#000000
#000000	0.5	0.103998522733495	Eastern Europe	#000000
#000000	0.543290043290043	0.102743073261013	Eastern Europe	#000000
#000000	0.586580086580087	0.101654423210655	Eastern Europe	#000000
#FF0000	0.62987012987013	0.100545512706928	Eastern Europe	#FF0000
#FF0000	0.673160173160173	0.0992823782348936	Eastern Europe	#FF0000
#FF0000	0.716450216450216	0.097850872409009	Eastern Europe	#FF0000
#FF0000	0.75974025974026	0.0963145711346701	Eastern Europe	#FF0000
#FF0000	0.803030303030303	0.0947499750892486	Eastern Europe	#FF0000
#FF0000	0.846320346320346	0.0931804885895659	Eastern Europe	#FF0000
#FF0000	0.88961038961039	0.091573799705682	Eastern Europe	#FF0000
#FF0000	0.932900432900433	0.0899026616209987	Eastern Europe	#FF0000
#000000	0.0670995670995671	0.0474786695414387	Oceania	#000000
#000000	0.11038961038961	0.0477390862308474	Oceania	#000000
#000000	0.153679653679654	0.0480244791688044	Oceania	#000000
#000000	0.196969696969697	0.0483292592647254	Oceania	#000000
#000000	0.24025974025974	0.0486555224275796	Oceania	#000000
#000000	0.283549783549784	0.0489840561584836	Oceania	#000000
#000000	0.326839826839827	0.0492311987577548	Oceania	#000000
#000000	0.37012987012987	0.0495509995346209	Oceania	#000000
#000000	0.413419913419913	0.0499059067867192	Oceania	#000000
#000000	0.456709956709957	0.0502498105167298	Oceania	#000000
#000000	0.5	0.0506034951552628	Oceania	#000000
#000000	0.543290043290043	0.0509942075189162	Oceania	#000000
#000000	0.586580086580087	0.051391207609477	Oceania	#000000
#FF0000	0.62987012987013	0.0517749336099002	Oceania	#FF0000
#FF0000	0.673160173160173	0.0521441629066205	Oceania	#FF0000
#FF0000	0.716450216450216	0.0524915598182463	Oceania	#FF0000
#FF0000	0.75974025974026	0.0528076927544165	Oceania	#FF0000
#FF0000	0.803030303030303	0.0530881952381123	Oceania	#FF0000
#FF0000	0.846320346320346	0.0533358618146258	Oceania	#FF0000
#FF0000	0.88961038961039	0.0535543603246528	Oceania	#FF0000
#FF0000	0.932900432900433	0.0537480572452124	Oceania	#FF0000
#000000	0.0670995670995671	0.0766690923901999	(Former) Soviet Union	#000000
#000000	0.11038961038961	0.0794709733637042	(Former) Soviet Union	#000000
#000000	0.153679653679654	0.0826440048838172	(Former) Soviet Union	#000000
#000000	0.196969696969697	0.0855665752821246	(Former) Soviet Union	#000000
#000000	0.24025974025974	0.0876563711833825	(Former) Soviet Union	#000000
#000000	0.283549783549784	0.0897594411747779	(Former) Soviet Union	#000000
#000000	0.326839826839827	0.0917619075356573	(Former) Soviet Union	#000000
#000000	0.37012987012987	0.0938927483208931	(Former) Soviet Union	#000000
#000000	0.413419913419913	0.0957846554836533	(Former) Soviet Union	#000000
#000000	0.456709956709957	0.0962677625010272	(Former) Soviet Union	#000000
#000000	0.5	0.0959247320664204	(Former) Soviet Union	#000000
#000000	0.543290043290043	0.095342768009338	(Former) Soviet Union	#000000
#000000	0.586580086580087	0.0950765875702643	(Former) Soviet Union	#000000
#FF0000	0.62987012987013	0.0948883050812082	(Former) Soviet Union	#FF0000
#FF0000	0.673160173160173	0.0945887647577099	(Former) Soviet Union	#FF0000
#FF0000	0.716450216450216	0.0941168359215044	(Former) Soviet Union	#FF0000
#FF0000	0.75974025974026	0.0935219470924459	(Former) Soviet Union	#FF0000
#FF0000	0.803030303030303	0.0928870613338941	(Former) Soviet Union	#FF0000
#FF0000	0.846320346320346	0.0922467611438388	(Former) Soviet Union	#FF0000
#FF0000	0.88961038961039	0.091554412547718	(Former) Soviet Union	#FF0000
#FF0000	0.932900432900433	0.0907556965714161	(Former) Soviet Union	#FF0000
