colour	x	y	clickSelects	fill
#7CAE00	0.800190273587676	0.196647020395506	Male.No	#7CAE00
#7CAE00	0.818402509374375	0.386383754624562	Male.No	#7CAE00
#F8766D	0.396889229813083	0.147676012140106	Female.No	#F8766D
#F8766D	0.446566938845949	0.196745452725074	Female.No	#F8766D
#7CAE00	0.732300446114757	0.173812266947194	Male.No	#7CAE00
#7CAE00	0.758484285917472	0.22495723337951	Male.No	#7CAE00
#7CAE00	0.899714441461997	0.357951389541003	Male.No	#7CAE00
#F8766D	0.112650569867004	0.301209647970443	Female.No	#F8766D
#7CAE00	0.636497652412138	0.253267701291902	Male.No	#7CAE00
#7CAE00	0.703205523758449	0.255312358452515	Male.No	#7CAE00
#7CAE00	0.575983201830902	0.275355211882429	Male.No	#7CAE00
#7CAE00	0.847850549458103	0.362469997002997	Male.No	#7CAE00
#7CAE00	0.562736264853315	0.328045860186897	Male.No	#7CAE00
#7CAE00	0.757363553751599	0.321342229081148	Male.No	#7CAE00
#7CAE00	0.764439731666988	0.425089093263854	Male.No	#7CAE00
#7CAE00	0.758991777896881	0.297045854428275	Male.No	#7CAE00
#7CAE00	0.579989463090897	0.154793902977624	Male.No	#7CAE00
#7CAE00	0.61032884195447	0.283221919089556	Male.No	#7CAE00
#7CAE00	0.756342732940208	0.406135100786659	Male.No	#7CAE00
#7CAE00	0.766511225903576	0.154975690116936	Male.No	#7CAE00
#7CAE00	0.868718983859501	0.408183638599109	Male.No	#7CAE00
#F8766D	0.384731907990168	0.184935858727179	Female.No	#F8766D
#F8766D	0.169537591324611	0.386196510527622	Female.No	#F8766D
#7CAE00	0.801237507045946	0.197308815253729	Male.No	#7CAE00
#7CAE00	0.718094342388213	0.319307660175995	Male.No	#7CAE00
#7CAE00	0.60276787457141	0.414631034416908	Male.No	#7CAE00
#C77CFF	0.815151802179488	0.721718465994027	Male.Yes	#C77CFF
#F8766D	0.210956669751216	0.26900018226694	Female.No	#F8766D
#C77CFF	0.856107343072918	0.745346270755611	Male.Yes	#C77CFF
#7CAE00	0.70943210019984	0.114154816351154	Male.No	#7CAE00
#C77CFF	0.87675831373781	0.886885242198001	Male.Yes	#C77CFF
#C77CFF	0.750302912413397	0.61117232802578	Male.Yes	#C77CFF
#C77CFF	0.823772375641221	0.71283155654303	Male.Yes	#C77CFF
#C77CFF	0.763869758272035	0.786004569212144	Male.Yes	#C77CFF
#7CAE00	0.553697757084261	0.237092623825778	Male.No	#7CAE00
#7CAE00	0.611198108473962	0.385389767671851	Male.No	#7CAE00
#F8766D	0.324751095930961	0.208191208033399	Female.No	#F8766D
#00BFC4	0.105870498682965	0.59659195242619	Female.Yes	#00BFC4
#7CAE00	0.74497050080787	0.16746129298752	Male.No	#7CAE00
#C77CFF	0.784824417650022	0.893083700656214	Male.Yes	#C77CFF
#7CAE00	0.558289777318185	0.272201736626977	Male.No	#7CAE00
#F8766D	0.39642687167295	0.23991762008518	Female.No	#F8766D
#00BFC4	0.316390010866929	0.824692235497588	Female.Yes	#00BFC4
#00BFC4	0.42642909119075	0.738337437368252	Female.Yes	#00BFC4
#F8766D	0.109143232842061	0.389804707247425	Female.No	#F8766D
#7CAE00	0.834991109896113	0.141909997063604	Male.No	#7CAE00
#C77CFF	0.881323615935716	0.725443150086159	Male.Yes	#C77CFF
#7CAE00	0.759540486318821	0.389549177393995	Male.No	#7CAE00
#7CAE00	0.612637932158329	0.16972484507344	Male.No	#7CAE00
#7CAE00	0.650745016268708	0.27879058171741	Male.No	#7CAE00
#C77CFF	0.808059263805097	0.76571159276434	Male.Yes	#C77CFF
#7CAE00	0.618023558943109	0.372826823626052	Male.No	#7CAE00
#F8766D	0.229310728101568	0.313779630274935	Female.No	#F8766D
#C77CFF	0.730082746341147	0.580860121598975	Male.Yes	#C77CFF
#7CAE00	0.837411572987383	0.398265581324019	Male.No	#7CAE00
#F8766D	0.35696976530281	0.240920303474096	Female.No	#F8766D
#7CAE00	0.684904145161537	0.213054457764057	Male.No	#7CAE00
#7CAE00	0.803637554869056	0.327343632975085	Male.No	#7CAE00
#7CAE00	0.661368768662214	0.243065454997122	Male.No	#7CAE00
#7CAE00	0.688556308265437	0.104658984240483	Male.No	#7CAE00
#C77CFF	0.833867000077258	0.853984084826979	Male.Yes	#C77CFF
#7CAE00	0.809552202170545	0.14758188336749	Male.No	#7CAE00
#00BFC4	0.253377571871335	0.752274120734497	Female.Yes	#00BFC4
#00BFC4	0.430994370020926	0.710901909846474	Female.Yes	#00BFC4
#F8766D	0.414678493091329	0.353381225415929	Female.No	#F8766D
#C77CFF	0.777648287147961	0.593999836763198	Male.Yes	#C77CFF
#C77CFF	0.788889824243432	0.792768986303021	Male.Yes	#C77CFF
#C77CFF	0.784550532359969	0.595991787500679	Male.Yes	#C77CFF
#C77CFF	0.747580260207707	0.5689126055857	Male.Yes	#C77CFF
#7CAE00	0.779277012768117	0.226931302808225	Male.No	#7CAE00
#00BFC4	0.391745714809407	0.892038861966946	Female.Yes	#00BFC4
#00BFC4	0.370533513328568	0.699097066101703	Female.Yes	#00BFC4
#00BFC4	0.192865575917742	0.843633697114208	Female.Yes	#00BFC4
#00BFC4	0.313986111601645	0.601296789690175	Female.Yes	#00BFC4
#F8766D	0.0909564874388955	0.32949978240173	Female.No	#F8766D
#C77CFF	0.786154380491511	0.569936152208935	Male.Yes	#C77CFF
#C77CFF	0.86996664674106	0.872012527320873	Male.Yes	#C77CFF
#C77CFF	0.667781174944883	0.90712826453488	Male.Yes	#C77CFF
#7CAE00	0.595587927001444	0.360081679949706	Male.No	#7CAE00
#00BFC4	0.24407051410526	0.789376657540825	Female.Yes	#00BFC4
#7CAE00	0.59068448502909	0.141820471987806	Male.No	#7CAE00
#F8766D	0.363642998378385	0.135541679252955	Female.No	#F8766D
#7CAE00	0.588905092244121	0.326131227087568	Male.No	#7CAE00
#7CAE00	0.886191450821405	0.108473563820801	Male.No	#7CAE00
#F8766D	0.365600072270767	0.391350657255812	Female.No	#F8766D
#F8766D	0.419090964916078	0.26991879702969	Female.No	#F8766D
#7CAE00	0.590315648015927	0.200464885512536	Male.No	#7CAE00
#F8766D	0.403872463428839	0.283976286226375	Female.No	#F8766D
#F8766D	0.410211665809832	0.100626876577735	Female.No	#F8766D
#F8766D	0.328143853440203	0.345047774301334	Female.No	#F8766D
#7CAE00	0.590633497319438	0.320281944406981	Male.No	#7CAE00
#F8766D	0.401036101393402	0.304659944704988	Female.No	#F8766D
#7CAE00	0.762113199738616	0.145467222244902	Male.No	#7CAE00
#7CAE00	0.600754922509871	0.234268107874827	Male.No	#7CAE00
#F8766D	0.373760192655027	0.415746054527434	Female.No	#F8766D
#F8766D	0.348112833262845	0.305681606246666	Female.No	#F8766D
#7CAE00	0.649429118599404	0.267168562859297	Male.No	#7CAE00
#F8766D	0.436761004342274	0.36257221930745	Female.No	#F8766D
#F8766D	0.151553130031309	0.435402584770186	Female.No	#F8766D
#7CAE00	0.665567126717757	0.335891496051442	Male.No	#7CAE00
#7CAE00	0.756809926337816	0.272737210785801	Male.No	#7CAE00
#F8766D	0.41940498876978	0.348284874450077	Female.No	#F8766D
#F8766D	0.234427971172739	0.284848197532648	Female.No	#F8766D
#F8766D	0.369913644411347	0.156786153770306	Female.No	#F8766D
#F8766D	0.328868224370209	0.101203611374579	Female.No	#F8766D
#F8766D	0.287435122003609	0.194456835531376	Female.No	#F8766D
#F8766D	0.221022973006422	0.143376096659763	Female.No	#F8766D
#F8766D	0.436253022656522	0.109369341792031	Female.No	#F8766D
#C77CFF	0.86059215656397	0.758128666488284	Male.Yes	#C77CFF
#F8766D	0.385202058421617	0.183893197385425	Female.No	#F8766D
#F8766D	0.336358721706678	0.255461018193852	Female.No	#F8766D
#7CAE00	0.769246972081336	0.248095478015867	Male.No	#7CAE00
#7CAE00	0.650052713484249	0.425419667989693	Male.No	#7CAE00
#F8766D	0.131401961499994	0.0983732013370503	Female.No	#F8766D
#F8766D	0.129132784141058	0.169455213048919	Female.No	#F8766D
#F8766D	0.121165859174322	0.135104355571622	Female.No	#F8766D
#F8766D	0.12337564677	0.32456178421324	Female.No	#F8766D
#F8766D	0.269958519715477	0.282164249230515	Female.No	#F8766D
#7CAE00	0.572971337474883	0.243546004237776	Male.No	#7CAE00
#7CAE00	0.891293518583883	0.30411533029242	Male.No	#7CAE00
#7CAE00	0.815521365539594	0.451781214214861	Male.No	#7CAE00
#7CAE00	0.85053304430436	0.17394890864803	Male.No	#7CAE00
#7CAE00	0.599531624296849	0.446041930805553	Male.No	#7CAE00
#7CAE00	0.831715498542921	0.340516123920679	Male.No	#7CAE00
#7CAE00	0.881848031400957	0.194035428830168	Male.No	#7CAE00
#F8766D	0.135748841969127	0.135096393102272	Female.No	#F8766D
#7CAE00	0.768516480838033	0.091674271801656	Male.No	#7CAE00
#F8766D	0.345433745956556	0.418958811851388	Female.No	#F8766D
#F8766D	0.255884428931908	0.286245571703396	Female.No	#F8766D
#7CAE00	0.570090508765795	0.327424473213879	Male.No	#7CAE00
#7CAE00	0.792814412069592	0.143008848990906	Male.No	#7CAE00
#7CAE00	0.873293818482621	0.278186097317799	Male.No	#7CAE00
#F8766D	0.378112533383749	0.211398746987635	Female.No	#F8766D
#7CAE00	0.666798264973543	0.270185455595228	Male.No	#7CAE00
#00BFC4	0.443650482561101	0.90839754214341	Female.Yes	#00BFC4
#7CAE00	0.569117609919472	0.270128017376092	Male.No	#7CAE00
#7CAE00	0.605293923734941	0.132916205562651	Male.No	#7CAE00
#7CAE00	0.891141876409	0.397725126536732	Male.No	#7CAE00
#00BFC4	0.304441294124858	0.557150607843968	Female.Yes	#00BFC4
#00BFC4	0.312538754279641	0.81558917615224	Female.Yes	#00BFC4
#C77CFF	0.630895084193484	0.735530705106529	Male.Yes	#C77CFF
#C77CFF	0.766520372507247	0.683966468342326	Male.Yes	#C77CFF
#C77CFF	0.58576335419308	0.842078504406593	Male.Yes	#C77CFF
#C77CFF	0.778322264975445	0.599769740450111	Male.Yes	#C77CFF
#C77CFF	0.879877318712798	0.700311803512952	Male.Yes	#C77CFF
#C77CFF	0.606462088582868	0.894544207660312	Male.Yes	#C77CFF
#C77CFF	0.79075363591652	0.72193977016617	Male.Yes	#C77CFF
#C77CFF	0.810680098662322	0.581044717522507	Male.Yes	#C77CFF
#00BFC4	0.151089105501094	0.704728460786017	Female.Yes	#00BFC4
#C77CFF	0.795989798889919	0.730528322810476	Male.Yes	#C77CFF
#C77CFF	0.683273933065886	0.724843363277614	Male.Yes	#C77CFF
#C77CFF	0.678243128667501	0.844771288419989	Male.Yes	#C77CFF
#C77CFF	0.651689046147195	0.69708525524898	Male.Yes	#C77CFF
#C77CFF	0.655984763733365	0.898761260407892	Male.Yes	#C77CFF
#C77CFF	0.557363093915311	0.86614523565566	Male.Yes	#C77CFF
#7CAE00	0.86170968726616	0.126350253651088	Male.No	#7CAE00
#00BFC4	0.118374864655462	0.691735525022853	Female.Yes	#00BFC4
#C77CFF	0.703243687579578	0.845922289585525	Male.Yes	#C77CFF
#00BFC4	0.32800830646672	0.845374324528331	Female.Yes	#00BFC4
#C77CFF	0.818273560652001	0.656337652440098	Male.Yes	#C77CFF
#C77CFF	0.601955009963025	0.651034164581109	Male.Yes	#C77CFF
#00BFC4	0.348793473094702	0.696852231906219	Female.Yes	#00BFC4
#C77CFF	0.867314838634973	0.903855618766763	Male.Yes	#C77CFF
#C77CFF	0.569288891909475	0.781398898413913	Male.Yes	#C77CFF
#C77CFF	0.903492858379402	0.893464405174282	Male.Yes	#C77CFF
#7CAE00	0.907994649034332	0.392956832593138	Male.No	#7CAE00
#C77CFF	0.860161863013425	0.867590346627615	Male.Yes	#C77CFF
#00BFC4	0.362392615188252	0.846349522810091	Female.Yes	#00BFC4
#00BFC4	0.371276026252996	0.550071331503039	Female.Yes	#00BFC4
#C77CFF	0.714336491443894	0.75425745758482	Male.Yes	#C77CFF
#C77CFF	0.869700515134768	0.653131094168533	Male.Yes	#C77CFF
#00BFC4	0.326119568706913	0.612711247395385	Female.Yes	#00BFC4
#00BFC4	0.212349508127028	0.659608943557197	Female.Yes	#00BFC4
#00BFC4	0.307708652859384	0.843851587396454	Female.Yes	#00BFC4
#C77CFF	0.801673655821518	0.618820557878776	Male.Yes	#C77CFF
#00BFC4	0.452022149312225	0.878322923217307	Female.Yes	#00BFC4
#C77CFF	0.819516394710676	0.761993700130419	Male.Yes	#C77CFF
#C77CFF	0.613333806649528	0.762374250641601	Male.Yes	#C77CFF
#C77CFF	0.636262280358509	0.577592299573801	Male.Yes	#C77CFF
#00BFC4	0.168208279646933	0.647586171599952	Female.Yes	#00BFC4
#C77CFF	0.673269138840789	0.9021620050242	Male.Yes	#C77CFF
#C77CFF	0.641145090403205	0.612359805794602	Male.Yes	#C77CFF
#7CAE00	0.674720825288783	0.329169157045809	Male.No	#7CAE00
#00BFC4	0.199901866133917	0.769024705090983	Female.Yes	#00BFC4
#00BFC4	0.111561019058255	0.779940303838389	Female.Yes	#00BFC4
#00BFC4	0.339873134243217	0.585921658880331	Female.Yes	#00BFC4
#C77CFF	0.702332906340334	0.608258192342791	Male.Yes	#C77CFF
#C77CFF	0.821737334386192	0.557309459302236	Male.Yes	#C77CFF
#C77CFF	0.818889165297151	0.551693507300859	Male.Yes	#C77CFF
#00BFC4	0.130555404265496	0.615698476575992	Female.Yes	#00BFC4
#C77CFF	0.722488942048089	0.849576868963513	Male.Yes	#C77CFF
#00BFC4	0.447640667161481	0.62894477178766	Female.Yes	#00BFC4
#C77CFF	0.894619492644613	0.754294375465675	Male.Yes	#C77CFF
#F8766D	0.211085303940556	0.345754040405154	Female.No	#F8766D
#C77CFF	0.884497008201751	0.77671481652016	Male.Yes	#C77CFF
#00BFC4	0.210470892996951	0.62242218030786	Female.Yes	#00BFC4
#00BFC4	0.427189808508212	0.616821008395742	Female.Yes	#00BFC4
#7CAE00	0.574722468091006	0.190497834489427	Male.No	#7CAE00
#7CAE00	0.861308211122047	0.303814268332313	Male.No	#7CAE00
#00BFC4	0.358981047079644	0.630939069712027	Female.Yes	#00BFC4
#C77CFF	0.603650522841649	0.563423357226632	Male.Yes	#C77CFF
#C77CFF	0.768392494287003	0.687556389803913	Male.Yes	#C77CFF
#7CAE00	0.548826660791581	0.152776229957288	Male.No	#7CAE00
#7CAE00	0.670356349172917	0.093549404208633	Male.No	#7CAE00
#C77CFF	0.703817642463202	0.789623914201829	Male.Yes	#C77CFF
#7CAE00	0.573491589166224	0.19403079804033	Male.No	#7CAE00
#C77CFF	0.861434899524531	0.551074389452961	Male.Yes	#C77CFF
#C77CFF	0.693320370025255	0.576493226584386	Male.Yes	#C77CFF
#F8766D	0.129797587763857	0.157586257142777	Female.No	#F8766D
#7CAE00	0.852870784784582	0.44468516246839	Male.No	#7CAE00
#00BFC4	0.374231039292433	0.568627468056299	Female.Yes	#00BFC4
#C77CFF	0.876352915625003	0.645609054799107	Male.Yes	#C77CFF
#7CAE00	0.661282647655091	0.175260730934414	Male.No	#7CAE00
#F8766D	0.309119147587229	0.160959485918283	Female.No	#F8766D
